experiment_name,case_id,repetition_index,round_id,turn_id,turn_sequence,secret_word,imposter_was,candidate_agent_id,candidate_clue,is_imposter,all_clues_json
llm_qwen7b_few_shot_20260710T201518Z,312,0,1fbf888a-f895-43e8-a963-6ddced287f98,70a79a81-a3d4-42d9-ae9d-d6c6290e2af9,1,ocean,Agent C,agent_a,land's end,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""saltwater boundary""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""land's end""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""weather's birthplace""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""waves' origin""}]"
llm_qwen7b_few_shot_20260710T201518Z,312,0,1fbf888a-f895-43e8-a963-6ddced287f98,70a79a81-a3d4-42d9-ae9d-d6c6290e2af9,1,ocean,Agent C,agent_d,weather's birthplace,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""saltwater boundary""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""land's end""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""weather's birthplace""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""waves' origin""}]"
llm_qwen7b_few_shot_20260710T201518Z,312,0,1fbf888a-f895-43e8-a963-6ddced287f98,70a79a81-a3d4-42d9-ae9d-d6c6290e2af9,1,ocean,Agent C,agent_c,waves' origin,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""saltwater boundary""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""land's end""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""weather's birthplace""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""waves' origin""}]"
llm_qwen7b_few_shot_20260710T201518Z,313,0,e7b8d394-6c42-4af5-b3d0-d9c92bf54ede,46b77d29-116e-470f-b416-5aee0ba2af5e,1,appearance,Agent A,agent_c,first impression,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""first impression""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""mirror image""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""costume try""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""casting call""}]"
llm_qwen7b_few_shot_20260710T201518Z,313,0,e7b8d394-6c42-4af5-b3d0-d9c92bf54ede,46b77d29-116e-470f-b416-5aee0ba2af5e,1,appearance,Agent A,agent_d,mirror image,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""first impression""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""mirror image""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""costume try""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""casting call""}]"
llm_qwen7b_few_shot_20260710T201518Z,313,0,e7b8d394-6c42-4af5-b3d0-d9c92bf54ede,46b77d29-116e-470f-b416-5aee0ba2af5e,1,appearance,Agent A,agent_a,costume try,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""first impression""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""mirror image""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""costume try""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""casting call""}]"
llm_qwen7b_few_shot_20260710T201518Z,313,0,e7b8d394-6c42-4af5-b3d0-d9c92bf54ede,46b77d29-116e-470f-b416-5aee0ba2af5e,1,appearance,Agent A,agent_b,casting call,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""first impression""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""mirror image""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""costume try""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""casting call""}]"
llm_qwen7b_few_shot_20260710T201518Z,314,0,0e3751d6-4d40-4cbc-8317-a58546fbb15e,f3909083-d5b7-4547-ac34-8551a2c18f7b,1,attorney,Agent B,agent_a,court rival,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""court rival""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""briefcase""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""not client""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""courtroom guard""}]"
llm_qwen7b_few_shot_20260710T201518Z,314,0,0e3751d6-4d40-4cbc-8317-a58546fbb15e,f3909083-d5b7-4547-ac34-8551a2c18f7b,1,attorney,Agent B,agent_b,briefcase,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""court rival""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""briefcase""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""not client""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""courtroom guard""}]"
llm_qwen7b_few_shot_20260710T201518Z,314,0,0e3751d6-4d40-4cbc-8317-a58546fbb15e,f3909083-d5b7-4547-ac34-8551a2c18f7b,1,attorney,Agent B,agent_d,not client,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""court rival""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""briefcase""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""not client""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""courtroom guard""}]"
llm_qwen7b_few_shot_20260710T201518Z,314,0,0e3751d6-4d40-4cbc-8317-a58546fbb15e,f3909083-d5b7-4547-ac34-8551a2c18f7b,1,attorney,Agent B,agent_c,courtroom guard,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""court rival""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""briefcase""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""not client""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""courtroom guard""}]"
llm_qwen7b_few_shot_20260710T201518Z,315,0,65a46b44-e0b2-4dbe-aa72-45a5ace56d1c,e0d1b549-8140-4d72-9674-dd064faf6f95,1,behavior,Agent C,agent_d,habit pattern,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""habit pattern""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""investigate trail""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""classroom discussion""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""public restroom""}]"
llm_qwen7b_few_shot_20260710T201518Z,315,0,65a46b44-e0b2-4dbe-aa72-45a5ace56d1c,e0d1b549-8140-4d72-9674-dd064faf6f95,1,behavior,Agent C,agent_c,investigate trail,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""habit pattern""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""investigate trail""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""classroom discussion""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""public restroom""}]"
llm_qwen7b_few_shot_20260710T201518Z,315,0,65a46b44-e0b2-4dbe-aa72-45a5ace56d1c,e0d1b549-8140-4d72-9674-dd064faf6f95,1,behavior,Agent C,agent_b,classroom discussion,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""habit pattern""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""investigate trail""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""classroom discussion""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""public restroom""}]"
llm_qwen7b_few_shot_20260710T201518Z,315,0,65a46b44-e0b2-4dbe-aa72-45a5ace56d1c,e0d1b549-8140-4d72-9674-dd064faf6f95,1,behavior,Agent C,agent_a,public restroom,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""habit pattern""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""investigate trail""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""classroom discussion""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""public restroom""}]"
llm_qwen7b_few_shot_20260710T201518Z,316,0,0348ba37-b394-4941-9c99-65f983cbea39,a9c87b76-4772-4e3a-a0a2-bc5ec6dd7655,1,ben,Agent D,agent_c,fake identity twin,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fake identity twin""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""tree friend""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bed rest""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""stage name""}]"
llm_qwen7b_few_shot_20260710T201518Z,316,0,0348ba37-b394-4941-9c99-65f983cbea39,a9c87b76-4772-4e3a-a0a2-bc5ec6dd7655,1,ben,Agent D,agent_a,tree friend,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fake identity twin""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""tree friend""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bed rest""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""stage name""}]"
llm_qwen7b_few_shot_20260710T201518Z,316,0,0348ba37-b394-4941-9c99-65f983cbea39,a9c87b76-4772-4e3a-a0a2-bc5ec6dd7655,1,ben,Agent D,agent_b,bed rest,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fake identity twin""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""tree friend""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bed rest""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""stage name""}]"
llm_qwen7b_few_shot_20260710T201518Z,316,0,0348ba37-b394-4941-9c99-65f983cbea39,a9c87b76-4772-4e3a-a0a2-bc5ec6dd7655,1,ben,Agent D,agent_d,stage name,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""fake identity twin""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""tree friend""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bed rest""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""stage name""}]"
llm_qwen7b_few_shot_20260710T201518Z,317,0,9f25d068-da7b-4c04-a9c4-7c3ef9c26741,942b45aa-4c28-4829-bfcb-d76ebfae401d,1,debt,Agent A,agent_b,financial promise,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""financial promise""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""buried treasure""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""credit freeze""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""debt evidence""}]"
llm_qwen7b_few_shot_20260710T201518Z,317,0,9f25d068-da7b-4c04-a9c4-7c3ef9c26741,942b45aa-4c28-4829-bfcb-d76ebfae401d,1,debt,Agent A,agent_c,buried treasure,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""financial promise""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""buried treasure""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""credit freeze""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""debt evidence""}]"
llm_qwen7b_few_shot_20260710T201518Z,317,0,9f25d068-da7b-4c04-a9c4-7c3ef9c26741,942b45aa-4c28-4829-bfcb-d76ebfae401d,1,debt,Agent A,agent_d,credit freeze,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""financial promise""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""buried treasure""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""credit freeze""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""debt evidence""}]"
llm_qwen7b_few_shot_20260710T201518Z,317,0,9f25d068-da7b-4c04-a9c4-7c3ef9c26741,942b45aa-4c28-4829-bfcb-d76ebfae401d,1,debt,Agent A,agent_a,debt evidence,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""financial promise""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""buried treasure""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""credit freeze""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""debt evidence""}]"
llm_qwen7b_few_shot_20260710T201518Z,318,0,3d28a565-feb5-44af-9723-36c3a07123d9,1b529f71-900f-4e77-9e48-f5781a4aa6e3,1,tech,Agent C,agent_d,connected world,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""connected world""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""tool kit""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""digital space""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""wireless network""}]"
llm_qwen7b_few_shot_20260710T201518Z,318,0,3d28a565-feb5-44af-9723-36c3a07123d9,1b529f71-900f-4e77-9e48-f5781a4aa6e3,1,tech,Agent C,agent_c,tool kit,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""connected world""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""tool kit""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""digital space""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""wireless network""}]"
llm_qwen7b_few_shot_20260710T201518Z,318,0,3d28a565-feb5-44af-9723-36c3a07123d9,1b529f71-900f-4e77-9e48-f5781a4aa6e3,1,tech,Agent C,agent_b,digital space,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""connected world""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""tool kit""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""digital space""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""wireless network""}]"
llm_qwen7b_few_shot_20260710T201518Z,318,0,3d28a565-feb5-44af-9723-36c3a07123d9,1b529f71-900f-4e77-9e48-f5781a4aa6e3,1,tech,Agent C,agent_a,wireless network,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""connected world""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""tool kit""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""digital space""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""wireless network""}]"
llm_qwen7b_few_shot_20260710T201518Z,319,0,71f97ada-ff93-43a7-a7f9-bc6317540b34,b59e041a-8ed3-477b-9594-5d1d635e2ab7,1,user,Agent D,agent_c,account holder,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""account holder""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""account clue""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not admin""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""online login""}]"
llm_qwen7b_few_shot_20260710T201518Z,319,0,71f97ada-ff93-43a7-a7f9-bc6317540b34,b59e041a-8ed3-477b-9594-5d1d635e2ab7,1,user,Agent D,agent_b,account clue,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""account holder""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""account clue""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not admin""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""online login""}]"
llm_qwen7b_few_shot_20260710T201518Z,319,0,71f97ada-ff93-43a7-a7f9-bc6317540b34,b59e041a-8ed3-477b-9594-5d1d635e2ab7,1,user,Agent D,agent_a,not admin,0,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""account holder""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""account clue""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not admin""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""online login""}]"
llm_qwen7b_few_shot_20260710T201518Z,319,0,71f97ada-ff93-43a7-a7f9-bc6317540b34,b59e041a-8ed3-477b-9594-5d1d635e2ab7,1,user,Agent D,agent_d,online login,1,"[{""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""account holder""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""account clue""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not admin""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""online login""}]"
llm_qwen7b_few_shot_20260710T201518Z,320,0,38ad9e15-5ad6-4c22-8756-afcc4853f8b1,dbd96b6f-1f5b-43b2-90c7-1edf676db391,1,writer,Agent A,agent_b,J K Rowling,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""J K Rowling""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""quill holder""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""pen name""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""author's desk""}]"
llm_qwen7b_few_shot_20260710T201518Z,320,0,38ad9e15-5ad6-4c22-8756-afcc4853f8b1,dbd96b6f-1f5b-43b2-90c7-1edf676db391,1,writer,Agent A,agent_a,quill holder,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""J K Rowling""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""quill holder""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""pen name""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""author's desk""}]"
llm_qwen7b_few_shot_20260710T201518Z,320,0,38ad9e15-5ad6-4c22-8756-afcc4853f8b1,dbd96b6f-1f5b-43b2-90c7-1edf676db391,1,writer,Agent A,agent_d,pen name,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""J K Rowling""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""quill holder""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""pen name""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""author's desk""}]"
llm_qwen7b_few_shot_20260710T201518Z,320,0,38ad9e15-5ad6-4c22-8756-afcc4853f8b1,dbd96b6f-1f5b-43b2-90c7-1edf676db391,1,writer,Agent A,agent_c,author's desk,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""J K Rowling""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""quill holder""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""pen name""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""author's desk""}]"
llm_qwen7b_few_shot_20260710T201518Z,321,0,765cb640-9415-4809-980c-4bb2af17c713,ec83a4dd-4492-4272-8911-9d7541b86f13,1,communication,Agent B,agent_d,transmitting signals,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""transmitting signals""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""no silence""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""communication device""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""email inbox""}]"
llm_qwen7b_few_shot_20260710T201518Z,321,0,765cb640-9415-4809-980c-4bb2af17c713,ec83a4dd-4492-4272-8911-9d7541b86f13,1,communication,Agent B,agent_c,no silence,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""transmitting signals""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""no silence""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""communication device""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""email inbox""}]"
llm_qwen7b_few_shot_20260710T201518Z,321,0,765cb640-9415-4809-980c-4bb2af17c713,ec83a4dd-4492-4272-8911-9d7541b86f13,1,communication,Agent B,agent_b,communication device,1,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""transmitting signals""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""no silence""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""communication device""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""email inbox""}]"
llm_qwen7b_few_shot_20260710T201518Z,321,0,765cb640-9415-4809-980c-4bb2af17c713,ec83a4dd-4492-4272-8911-9d7541b86f13,1,communication,Agent B,agent_a,email inbox,0,"[{""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""transmitting signals""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""no silence""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""communication device""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""email inbox""}]"
llm_qwen7b_few_shot_20260710T201518Z,322,0,c3733427-afa3-4e0c-bbd3-aee3a46a6b79,81150fbe-1ad3-4857-b0a9-180c1f0f6cf6,1,girlfriend,Agent D,agent_b,bouquet of flowers,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bouquet of flowers""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not a brother""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""date night out""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""buddy system""}]"
llm_qwen7b_few_shot_20260710T201518Z,322,0,c3733427-afa3-4e0c-bbd3-aee3a46a6b79,81150fbe-1ad3-4857-b0a9-180c1f0f6cf6,1,girlfriend,Agent D,agent_a,not a brother,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bouquet of flowers""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not a brother""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""date night out""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""buddy system""}]"
llm_qwen7b_few_shot_20260710T201518Z,322,0,c3733427-afa3-4e0c-bbd3-aee3a46a6b79,81150fbe-1ad3-4857-b0a9-180c1f0f6cf6,1,girlfriend,Agent D,agent_c,date night out,0,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bouquet of flowers""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not a brother""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""date night out""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""buddy system""}]"
llm_qwen7b_few_shot_20260710T201518Z,322,0,c3733427-afa3-4e0c-bbd3-aee3a46a6b79,81150fbe-1ad3-4857-b0a9-180c1f0f6cf6,1,girlfriend,Agent D,agent_d,buddy system,1,"[{""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""bouquet of flowers""}, {""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""not a brother""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""date night out""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""buddy system""}]"
llm_qwen7b_few_shot_20260710T201518Z,323,0,450ae48c-e27b-4a89-824c-1e93751ccf86,0256532d-db1a-417a-a949-04c26b9c0704,1,hero,Agent C,agent_a,saved day's excitement,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""saved day's excitement""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""marvelous deed""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""evil plot""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""anti-villain""}]"
llm_qwen7b_few_shot_20260710T201518Z,323,0,450ae48c-e27b-4a89-824c-1e93751ccf86,0256532d-db1a-417a-a949-04c26b9c0704,1,hero,Agent C,agent_d,marvelous deed,0,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""saved day's excitement""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""marvelous deed""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""evil plot""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""anti-villain""}]"
llm_qwen7b_few_shot_20260710T201518Z,323,0,450ae48c-e27b-4a89-824c-1e93751ccf86,0256532d-db1a-417a-a949-04c26b9c0704,1,hero,Agent C,agent_c,evil plot,1,"[{""agent_id"": ""agent_a"", ""agent_name"": ""Agent A"", ""clue"": ""saved day's excitement""}, {""agent_id"": ""agent_d"", ""agent_name"": ""Agent D"", ""clue"": ""marvelous deed""}, {""agent_id"": ""agent_c"", ""agent_name"": ""Agent C"", ""clue"": ""evil plot""}, {""agent_id"": ""agent_b"", ""agent_name"": ""Agent B"", ""clue"": ""anti-villain""}]"
